code	file	index	law_id	article	issue	detail	question
D2	batch11_n2	2	OSH-45	第2條	正確選項缺依據	甲欄為粉塵作業，乙欄為特定粉塵發生源，丙欄為應使用呼吸防護具之作業	附表一甲欄、乙欄、丙欄所列內容之區分為何？
D4	batch11_n2	4	OSH-45	第5條	選項a與b過於相似	0.97	粉塵作業之設備以連續注水或注油操作時，該作業得免適用本標準之哪些條文？
D1	batch11_n2	6	OSH-45	第7條	選項b 疑似也對	應就附表二所列之特定粉塵發生源設置同表所列型式	依第六條設置之局部排氣裝置（特定粉塵發生源設有磨床、鼓式砂磨機等者除外），其氣罩
D1	batch11_n2	15	OSH-45	第16條	選項b 疑似也對	局部排氣裝置或整體換氣裝置於粉塵作業時間內	局部排氣裝置或整體換氣裝置於粉塵作業時間內之運轉，應如何管理？
D1	batch11_n2	17	OSH-45	第17條	選項b 疑似也對	依第六條規定設置之濕式衝擊式鑿岩機於實施特定粉塵作業時應使之	依第六條規定設置之濕式衝擊式鑿岩機，於實施特定粉塵作業時應如何操作？
D1	batch11_n2	23	OSH-45	第24條	選項b 疑似也對	使勞工戴用輸氣管面罩之連續作業時間每次不得超過	雇主使勞工戴用輸氣管面罩從事連續作業時，其時間有何限制？
D1	batch11_n2	23	OSH-45	第24條	選項d 疑似也對	使勞工戴用輸氣管面罩之連續作業時間每次不得超過	雇主使勞工戴用輸氣管面罩從事連續作業時，其時間有何限制？
D3	batch11_n2	31	OSH-43	第7條	選項d 中英數值不同	zh多:[500.0] en多:[5.0]	雇主未參照中央主管機關公告之技術指引辦理評估及分級管理時，是否即屬違反本辦法？
D3	batch11_n2	35	OSH-43	第12條	選項b 中英數值不同	zh多:[7.0] en多:[103.0]	危害性化學品評估及分級管理辦法之施行日期為何？
D3	batch11_n2	35	OSH-43	第12條	選項c 中英數值不同	zh多:[12.0] en多:[103.0]	危害性化學品評估及分級管理辦法之施行日期為何？
D1	batch12_a1	1	ENV-98	第2條	選項c 疑似也對	屆期仍未改善者得按日連續處罰之規定	主管機關依環境影響評估法所為限期改善之行政處分，書面應記載之事項不包括下列何者？
D2	batch12_a1	2	ENV-98	第3條	正確選項缺依據	自主管機關進行查驗之日起算	開發單位於改善期限屆滿前檢齊改善完成證明文件報請查驗，主管機關於改善期限屆滿後始
D2	batch12_a1	5	ENV-98	第6條	正確選項缺依據	向主管機關陳述意見並繳清已裁處之罰鍰者，自繳款日停止	下列何者非屬按日連續處罰停止日之法定情形？
D2	batch12_a1	8	ENV-98	第9條	正確選項缺依據	本準則自發布日起施行	違反環境影響評估法按日連續處罰執行準則之施行日期如何規定？
D3	batch12_a1	24	ENV-99	第11條之1	選項d 中英數值不同	zh多:[7.0] en多:[6.0]	以一般或事業廢棄物作為燃料或輔助燃料之固定污染源，應如何適用本標準？
D2	batch12_a1	27	ENV-100	第2條	正確選項缺依據	定期檢測與連續監測	本辦法所稱室內空氣品質檢驗測定分為哪二種？
D1	batch12_a1	31	ENV-100	第5條	選項b 疑似也對	每增加四百平方公尺應增加一點或巡檢點總數至少十	管制室內空間大於五千平方公尺小於或等於一萬五千平方公尺者，巡檢點總數應如何計算？
D1	batch12_a1	31	ENV-100	第5條	選項d 疑似也對	百平方公尺應增加一點或巡檢點總數至少十	管制室內空間大於五千平方公尺小於或等於一萬五千平方公尺者，巡檢點總數應如何計算？
D3	batch12_a1	44	ENV-100	第15條	選項d 中英數值不同	zh多:[180.0] en多:[80.0]	自動監測設施進行汰換或採樣位置變更致無法連續監測時，暫停監測之期限規定為何？
D2	batch12_a1	46	ENV-100	第17條	正確選項缺依據	應符合本辦法附錄所定之規定辦理	本辦法有關自動監測設施之設備規範、準確度查核與校正維護等事項，應如何辦理？
D3	batch12_a1	47	ENV-100	第18條	選項a 中英數值不同	zh多:[6.0, 7.0] en多:[10.0]	本辦法及其一百十一年六月二十四日修正條文之施行日期為何？
D3	batch12_a1	47	ENV-100	第18條	選項c 中英數值不同	zh多:[24.0, 111.0] en多:[10.0]	本辦法及其一百十一年六月二十四日修正條文之施行日期為何？
D3	batch12_a1	47	ENV-100	第18條	選項d 中英數值不同	zh多:[6.0, 7.0] en多:[13.0]	本辦法及其一百十一年六月二十四日修正條文之施行日期為何？
D4	batch12_a1	47	ENV-100	第18條	選項a與d過於相似	0.99	本辦法及其一百十一年六月二十四日修正條文之施行日期為何？
D1	batch12_a2	5	ENV-101	第5條	選項c 疑似也對	固定污染源申請前一年監檢測紀錄操作紀錄及排放量資料	空氣污染物總量及濃度排放改善計畫之內容，下列何者非屬應包括事項？
D2	batch12_a2	5	ENV-101	第5條	正確選項缺依據	公私場所全體從業人員名冊及其勞工保險投保級距明細資料	空氣污染物總量及濃度排放改善計畫之內容，下列何者非屬應包括事項？
D3	batch12_a2	6	ENV-101	第6條	選項c 中英數值不同	zh多:[45.0] en多:[5.0, 40.0]	地方主管機關受理改善排放總量及濃度申請後之審查期限規定為何？
D2	batch12_a2	15	ENV-101	第14條	正確選項缺依據	本辦法自發布日起施行	公私場所固定污染源申請改善排放空氣污染物總量及濃度管理辦法之施行日期為何？
D2	batch12_a2	20	ENV-102	第4條	正確選項缺依據	公私場所歷年繳納空氣污染防制費之金額及繳費收據影本明細	公私場所固定污染源應申報之排放量內容，不包括下列何者？
D2	batch12_a2	22	ENV-102	第5條	正確選項缺依據	連續自動監測資料優先，其次為公告檢測方法之檢測結果，再次為經認可之自廠係數，其後	公私場所申報排放量時，其計算依據之優先順序為何？
D2	batch12_a2	23	ENV-102	第5條	正確選項缺依據	原則應以自廠係數、公告排放係數或計算手冊試算方式計算；採密閉集氣至排放管道者，報	公私場所申報固定污染源揮發性有機物排放量者，應如何計算？
D2	batch12_a2	27	ENV-102	第9條	正確選項缺依據	公私場所全體員工之勞動契約、薪資清冊及出勤差假紀錄等人事管理資料	地方主管機關為執行排放量查核作業，得限期公私場所提報之資料不包括下列何者？
D2	batch12_a2	31	ENV-102	第13條	正確選項缺依據	公私場所因不可抗力之天災致延誤申報，並於災害結束後已補行申報者	下列何者非屬依本法第六十二條第一項第二款規定辦理之情形？
D2	batch12_a2	32	ENV-102	第14條	正確選項缺依據	本辦法自發布日起施行	公私場所固定污染源空氣污染物排放量申報管理辦法之施行日期為何？
D3	batch12_a2	35	ENV-103	第3條	選項c 中英數值不同	zh多:[180.0] en多:[80.0]	公私場所申請試車應檢具之試車計畫內容及試車期間限制為何？
D3	batch12_a2	38	ENV-103	第6條	選項a 中英數值不同	zh多:[35.0] en多:[5.0, 30.0]	地方主管機關完成試車計畫書面審查之期限及補正規定為何？
D3	batch12_a2	45	ENV-103	第13條	選項a 中英數值不同	zh多:[25.0] en多:[5.0, 20.0]	地方主管機關受理評鑑文件後之處理期限及現場勘查規定為何？
D2	batch12_a2	49	ENV-103	第17條	正確選項缺依據	本辦法自發布日起施行	公私場所固定污染源復工試車評鑑及管理辦法之施行日期為何？
D2	batch12_a3	7	ENV-104	第6條	正確選項缺依據	本準則自發布日起施行	公私場所固定污染源違反空氣污染防制法應處罰鍰額度裁罰準則之施行日期為何？
D3	batch12_a3	20	ENV-106	第2條	選項c 中英數值不同	zh多:[24.0, 48.0] en多:[4.0, 8.0, 20.0, 40.0]	本標準所稱起火期間與停車期間之定義分別為何？
D3	batch12_a3	26	ENV-106	第6條	選項a 中英數值不同	zh多:[75.0] en多:[5.0, 70.0]	本標準施行後之新設各式旋窯，其煙囪高度應達多少以上？
D5	batch12_a3	36	ENV-107	第8條	題幹疑似洩答	加油槍及油氣回收設施	加油站就其加油槍及油氣回收設施之操作，應負何種義務？
D3	batch12_a3	40	ENV-107	第9條	選項d 中英數值不同	zh多:[7.0] en多:[6.0]	加油站氣漏檢測及氣油比檢測之定期頻率規定為何？
D2	batch12_a3	45	ENV-107	第12條	正確選項缺依據	本辦法自發布日起施行	加油站油氣回收設施管理辦法之施行日期為何？
D3	batch12_a4	4	ENV-108	第2條	選項d 中英數值不同	zh多:[10000.0] en多:[10.0]	本標準所稱既存製程與新設製程之區分為何？
D3	batch12_a4	12	ENV-108	第7條	選項b 中英數值不同	zh多:[36.0] en多:[6.0, 30.0]	既存製程未能符合排放標準或監測設施設置規定者，應如何申請改善期限？
D3	batch12_a4	13	ENV-108	第7條	選項b 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	既存製程未能於核定改善期限內完成改善者，其展延規定為何？
D2	batch12_a4	14	ENV-108	第8條	正確選項缺依據	本標準自發布日起施行	半導體製造業空氣污染管制及排放標準之施行日期為何？
D3	batch12_a4	26	ENV-110	第8條	選項c 中英數值不同	zh多:[95.0, 100.0] en多:[5.0, 90.0]	光電業裝設污染防制設備者，其流量計及監測設施規定為何？
D2	batch12_a4	37	ENV-111	第6條	正確選項缺依據	塗裝作業員工之健康檢查結果、教育訓練時數及個人防護具配發紀錄等人員管理資料	含揮發性有機物物質之貯存、使用及處理報告書內容，下列何者非屬應包括項目？
D2	batch12_a4	43	ENV-111	第11條	正確選項缺依據	本標準自發布日起施行	汽車製造業表面塗裝作業空氣污染物排放標準之施行日期為何？
D2	batch12_b1	18	ENV-112	第16條	正確選項缺依據	本辦法自發布日起施行	本辦法之施行日期規定為何？
D2	batch12_b1	21	ENV-113	第3條	正確選項缺依據	應優先適用該較嚴格之排放標準，本標準附表之標準值於該情形不適用	特定業別、區域或設施另訂有較嚴格排放標準時，應如何適用？
D3	batch12_b1	25	ENV-113	第7條	選項d 中英數值不同	zh多:[24.0] en多:[4.0, 20.0]	周界測定之採樣時間規定為何？
D4	batch12_b2	16	ENV-114	第17條	選項a與b過於相似	0.97	申請按次調整檢測頻率級數與調整至第五級，其排放濃度值門檻分別為何？
D4	batch12_b3	18	ENV-115	第15條	選項a與b過於相似	0.98	廢氣燃燒塔總還原硫及排放流率監測設施之零點偏移及全幅偏移測試頻率分別為何？
D3	batch12_b3	32	ENV-115	第27條	選項a 中英數值不同	zh多:[5000000.0] en多:[5.0]	廢氣燃燒塔於何種情形得經核可後無須設置氣狀污染物監測設施之揮發性有機物量測項目？
D3	batch12_b3	32	ENV-115	第27條	選項b 中英數值不同	zh多:[10000000.0] en多:[10.0]	廢氣燃燒塔於何種情形得經核可後無須設置氣狀污染物監測設施之揮發性有機物量測項目？
D1	batch12_b4	17	ENV-117	第13條	選項c 疑似也對	年內依本辦法取得易致空氣污染之物質使用許可證	固定污染源於中央主管機關公告易致空氣污染之物質前已使用該物質者，應於何時取得使用
D2	batch12_c1	29	ENV-121	第23條	正確選項缺依據	本辦法自發布日起施行	氟氯烴管理辦法之施行日期規定為何？
D2	batch12_c1	34	ENV-122	第4條	正確選項缺依據	排放標準規定值列於本標準之附表，依附表所定數值管制	玻璃業空氣污染物排放標準之規定值，係以何種方式定之？
D2	batch12_c1	36	ENV-122	第5條	正確選項缺依據	EF＝Eh／As，即檢測期間氮氧化物排放量（kg/hr）除以熔融玻璃量（ton/	使用電力、純氧助燃及富氧分段燃燒者，其氮氧化物排放標準以EF表示，EF之計算公式
D1	batch12_c1	40	ENV-131	第2條	選項b 疑似也對	陶瓷業之噴霧乾燥塔烘乾設備及燒成窯但產品總設計或實際年產量小	陶瓷業空氣污染物排放標準之適用對象及排除規定為何？
D2	batch12_c1	43	ENV-131	第4條	正確選項缺依據	本標準之規定值列於附表，依附表所定數值管制排放	陶瓷業空氣污染物排放標準之規定值，係以何種方式呈現？
D2	batch12_c2	41	ENV-125	第7條	正確選項缺依據	本辦法自發布日起施行	移動污染源空氣污染防制設備管理辦法之施行日期為何？
D4	batch12_c3	0	ENV-124	第1條	選項a與b過於相似	0.98	乾洗作業空氣污染防制設施管制標準之訂定法源依據為何？
D2	batch12_c3	31	ENV-127	第5條	正確選項缺依據	本準則自發布日起施行	移動污染源違反空氣污染防制法裁罰準則之施行日期為何？
D3	batch12_c3	42	ENV-134	第2條	選項d 中英數值不同	zh多:[10000.0] en多:[10.0]	本標準所稱電爐、煉鋼電弧爐及鑄造電爐，其定義各為何？
D2	batch12_c3	45	ENV-134	第4條	正確選項缺依據	本標準規定值列於附表，依附表所定數值管制排放	煉鋼及鑄造電爐粒狀污染物之排放標準規定值，係以何種方式訂定？
D2	batch12_c4	17	ENV-129	第18條	正確選項缺依據	本辦法自發布日起施行	移動污染源燃料販賣進口許可及管理辦法之施行日期為何？
D2	batch12_c4	25	ENV-132	第7條	正確選項缺依據	就逸散污染源另定應符合之管制規定	本標準第七條就二氯乙烷、氯乙烯單體及聚氯乙烯製程之何種污染源另設規定？
D2	batch12_c4	47	ENV-133	第15條	正確選項缺依據	本辦法自發布日起施行	溴化甲烷管理辦法之施行日期為何？
D4	batch12_d1	7	ENV-135	第7條	選項a與c過於相似	0.98	採用活性碳注入設備降低戴奧辛排放者，其注入量有何管制？
